Crystals,v_Binding_energy_mean,v_Binding_energy_std,v_Energy_barrier_mean,v_Energy_barrier_std,std,M,UB,LB,CDF
CoNi3_mp-1183785_primitive_111,0.988310426,0.074192867,0.380477497,0.013847174,0.075474007,-0.607832929,-0.532358922,-0.683306937,0
CdNi_mp-11310_primitive_21-1,1.077771068,0.096295449,0.46988859,0.031235839,0.101234832,-0.607882477,-0.506647646,-0.709117309,5.41867E-12
Ni3Pb_mp-976830_primitive_210,1.346023,0,0.737974,0,0,-0.608049,-0.608049,-0.608049,0
Hf8Ni21_mp-27165_primitive_110,1.0271373,0.033698224,0.418340302,0.010169605,0.035199306,-0.608796999,-0.573597693,-0.643996305,0
NiGe3_mp-1186341_primitive_110,0.91005567,0.116251178,0.301116572,0.022336361,0.118377571,-0.608939098,-0.490561526,-0.727316669,2.94511E-09
Fe3Ni_mp-1224780_primitive_201,0.919752926,0.058656954,0.310474597,0.016603304,0.060961528,-0.609278329,-0.548316801,-0.670239857,0
Ga21Ni5_mp-1225030_primitive_02-1,0.910044003,0.090801485,0.300719491,0.018351561,0.092637408,-0.609324512,-0.516687103,-0.70196192,4.996E-14
Fe2Ni_mp-1077745_primitive_221,0.914213306,0.071357603,0.304754302,0.018365396,0.073683073,-0.609459004,-0.535775931,-0.683142077,0
GaNi3_mp-1184058_primitive_211,0.974837843,0.04523425,0.365133837,0.020403954,0.049623167,-0.609704006,-0.560080838,-0.659327173,0
GaNi2_mp-1224858_primitive_210,0.965846369,0.027815997,0.355920444,0.011552017,0.030119409,-0.609925924,-0.579806515,-0.640045333,0
Ni_mp-23_primitive_111,1,0,0.39,0,0,-0.61,-0.61,-0.61,0
GaNi3_mp-1184058_primitive_111,0.964462528,0.029316365,0.354331416,0.011272896,0.031409035,-0.610131112,-0.578722077,-0.641540146,0
NbNi3_mp-1451_primitive_121,1.057696062,0.074506059,0.447255051,0.019342564,0.07697589,-0.610441011,-0.533465121,-0.687416901,0
Ni4Ge_mp-1220076_primitive_221,1.089055872,0.070046182,0.478605838,0.035726213,0.078630973,-0.610450034,-0.531819061,-0.689081007,0
Zr9Ni11_mp-30814_primitive_211,0.887359077,0.056825721,0.27683697,0.024114065,0.061730468,-0.610522106,-0.548791638,-0.672252574,0
NiGe2_mp-29900_primitive_1-12,0.914189795,0.066298359,0.303631003,0.016977976,0.068437739,-0.610558791,-0.542121052,-0.678996531,0
Hf2Ni_mp-861_primitive_102,0.877190584,0.065475072,0.266330204,0.022739333,0.069311343,-0.61086038,-0.541549036,-0.680171723,0
Ni3Ag_mp-1100764_primitive_101,1.049571002,0.058666912,0.438642775,0.01681326,0.061028619,-0.610928227,-0.549899608,-0.671956846,0
CuNi3_mp-1225694_primitive_2-12,1.026628518,0.052747878,0.415287322,0.021582967,0.056992658,-0.611341196,-0.554348538,-0.668333855,0
Ni5Sb2_mp-2409_primitive_210,0.962200314,0.118018657,0.350824493,0.040133516,0.124655936,-0.611375821,-0.486719884,-0.736031757,1.45912E-08
Fe3Ni_mp-1224780_primitive_210,0.92075415,0.062900961,0.30836598,0.011523317,0.063947774,-0.61238817,-0.548440396,-0.676335943,0
Ni3Mo_mp-11506_primitive_221,1.036173391,0.033128208,0.423763499,0.020352483,0.038880608,-0.612409893,-0.573529284,-0.651290501,0
Ni_mp-23_primitive_2-1-1,1.037639275,0.053697512,0.424560092,0.020252173,0.057389662,-0.613079183,-0.555689521,-0.670468845,0
GaNi3_mp-1184034_primitive_201,0.967071208,0.024139976,0.353480449,0.008750097,0.025676889,-0.613590759,-0.58791387,-0.639267649,0
Fe2Ni_mp-1077745_primitive_2-1-1,0.918375435,0.079182908,0.304631682,0.0203779,0.081763022,-0.613743754,-0.531980732,-0.695506776,0
CuNi3_mp-1184054_primitive_210,1.037682658,0.066459136,0.423918822,0.013559779,0.067828345,-0.613763836,-0.545935491,-0.681592181,0
Nb6Ni7_mp-1105044_primitive_110,0.942337677,0.073679445,0.328083353,0.022652923,0.077083173,-0.614254324,-0.537171152,-0.691337497,0
Ni5Ge2_mp-1200317_primitive_001,1.191567123,0.085470606,0.576814912,0.040359938,0.094520627,-0.614752211,-0.520231583,-0.709272838,9.89209E-14
AlNi_mp-1487_primitive_100,1.027726,0,0.412963,0,0,-0.614763,-0.614763,-0.614763,0
Ni5Sb2_mp-2409_primitive_10-1,0.811433759,0.093252474,0.196656163,0.047801388,0.104790251,-0.614777596,-0.509987346,-0.719567847,1.67646E-11
Ni4Ge_mp-1220076_primitive_212,1.088368908,0.078535001,0.47295123,0.021912872,0.08153478,-0.615417677,-0.533882897,-0.696952457,0
FeNi2_mp-1072076_primitive_111,1.034423366,0.099955128,0.418778332,0.034510972,0.105745141,-0.615645035,-0.509899894,-0.721390176,2.376E-11
Hf3Ni7_mp-27166_primitive_2-2-1,1.04509429,0.05699931,0.429399347,0.015448614,0.059055745,-0.615694943,-0.556639198,-0.674750688,0
MnNi_mp-1221588_primitive_102,1.082468754,0.103081077,0.466333419,0.020084684,0.105019536,-0.616135335,-0.511115799,-0.721154871,1.69412E-11
NiSb3_mp-1106023_primitive_100,0.841924137,0.118518349,0.225713148,0.047324222,0.127617323,-0.616210989,-0.488593666,-0.743828312,2.44233E-08
HfNi5_mp-569516_primitive_110,1.039087823,0.051910708,0.422860818,0.018582033,0.055136318,-0.616227005,-0.561090688,-0.671363323,0
Ni3Sb_mp-976847_primitive_210,0.791243407,0.075706688,0.174425352,0.044919835,0.088030075,-0.616818056,-0.528787981,-0.70484813,1.22125E-15
CuNi3_mp-1225694_primitive_100,1.033138162,0.06227235,0.416219929,0.022998051,0.066383401,-0.616918233,-0.550534832,-0.683301634,0
NiGe_mp-1099_primitive_001,1.009560353,0.107119373,0.392422505,0.069460505,0.127668798,-0.617137848,-0.48946905,-0.744806646,2.37373E-08
CuNi3_mp-1225694_primitive_2-21,1.037534782,0.067168843,0.419842067,0.016725013,0.069219791,-0.617692715,-0.548472924,-0.686912506,0
Zr2Ni_mp-328_primitive_221,0.838701299,0.071298984,0.220953275,0.043930896,0.083746455,-0.617748024,-0.534001569,-0.70149448,0
Y4Ni_mp-1207883_primitive_2-1-1,0.919584286,0.052658709,0.301491109,0.011582122,0.053917392,-0.618093178,-0.564175786,-0.67201057,0
In3Ni2_mp-21385_primitive_212,0.94309983,0.09555372,0.324609815,0.032832429,0.101037032,-0.618490015,-0.517452983,-0.719527047,2.3691E-12
CuNi3_mp-1184054_primitive_21-1,1.033781353,0.082438917,0.41525939,0.015075902,0.083806073,-0.618521963,-0.53471589,-0.702328036,0
Zr7Ni10_mp-636525_primitive_111,0.896468973,0.046156196,0.277724127,0.024012039,0.052028573,-0.618744846,-0.566716272,-0.670773419,0
GaNi2_mp-570904_primitive_001,0.974396709,0.038857552,0.354815993,0.015902863,0.041985835,-0.619580716,-0.57759488,-0.661566551,0
Fe3Ni_mp-1224780_primitive_111,0.932723916,0.064870253,0.312810381,0.019637621,0.067777473,-0.619913535,-0.552136061,-0.687691008,0
Ni4W_mp-30811_primitive_11-1,1.112704253,0.050226368,0.492409272,0.026479592,0.056779017,-0.620294981,-0.563515963,-0.677073998,0
Ni3Ag_mp-1100764_primitive_21-1,1.061278191,0.068326334,0.440932977,0.022000119,0.071780869,-0.620345214,-0.548564345,-0.692126083,0
ZnNi3_mp-971804_primitive_201,1.117094153,0.060051633,0.496689634,0.018380128,0.062801494,-0.620404519,-0.557603025,-0.683206014,0
Hf2Ni_mp-861_primitive_1-11,0.928543574,0.046939368,0.308075924,0.015301535,0.04937045,-0.620467649,-0.5710972,-0.669838099,0
Ni19Ge12_mp-30082_primitive_001,1.073428118,0.05936321,0.452273704,0.039667489,0.071396781,-0.621154414,-0.549757633,-0.692551196,0
ZnNi_mp-1486_primitive_221,1.048235223,0.050852014,0.426631585,0.029450065,0.058764221,-0.621603638,-0.562839416,-0.680367859,0
AlNi_mp-1487_primitive_111,0.990978,0,0.369211,0,0,-0.621767,-0.621767,-0.621767,0
Nb6Ni7_mp-1105044_primitive_21-1,0.935471445,0.056572844,0.313699646,0.019958539,0.059990249,-0.621771799,-0.56178155,-0.681762048,0
Y15Ni32_mp-1200338_primitive_111,1.015973133,0.034351865,0.393884572,0.019603407,0.039551792,-0.62208856,-0.582536769,-0.661640352,0
GaNi2_mp-570904_primitive_100,0.977133322,0.037268221,0.355024907,0.016720038,0.040847031,-0.622108415,-0.581261384,-0.662955446,0
FeNi3_mp-1007855_primitive_22-1,1.053242916,0.076319917,0.430685675,0.026730743,0.080865706,-0.622557241,-0.541691535,-0.703422947,0
Y4Ni_mp-1207883_primitive_110,0.927975711,0.030563338,0.305125791,0.01320235,0.033292937,-0.62284992,-0.589556983,-0.656142857,0
Ni3Sb_mp-976847_primitive_100,0.788106185,0.113999268,0.16504742,0.04992512,0.124452203,-0.623058765,-0.498606563,-0.747510968,8.05854E-09
Ni3Sb_mp-672371_primitive_010,0.892452404,0.105535991,0.26926975,0.048321712,0.116072535,-0.623182654,-0.507110119,-0.739255188,6.8856E-10
NiAg3_mp-976762_primitive_1-11,0.897691286,0.059057459,0.274003787,0.0265319,0.064743534,-0.623687498,-0.558943965,-0.688431032,0
Zr9Ni11_mp-30814_primitive_221,0.860601079,0.071523351,0.236803262,0.025019884,0.075773242,-0.623797818,-0.548024575,-0.69957106,0
ZnNi3_mp-971804_primitive_112,1.112833172,0.051469966,0.488298385,0.02263324,0.056226515,-0.624534787,-0.568308272,-0.680761302,0
Ni4W_mp-30811_primitive_21-1,1.13083815,0.058115948,0.506167904,0.025252771,0.063365336,-0.624670246,-0.56130491,-0.688035582,0
Hf2Ni_mp-861_primitive_111,0.9278171,0.056991087,0.303142525,0.020667605,0.060622882,-0.624674575,-0.564051693,-0.685297457,0
GaNi3_mp-815_primitive_221,0.985982421,0.026373387,0.361153753,0.015323188,0.030501731,-0.624828668,-0.594326937,-0.655330399,0
Fe3Ni_mp-1224827_primitive_210,0.936895722,0.068280316,0.311198597,0.011596447,0.069258062,-0.625697125,-0.556439064,-0.694955187,0
CuNi3_mp-1225694_primitive_1-12,1.046720701,0.055719731,0.420910202,0.018020496,0.058561307,-0.625810499,-0.567249192,-0.684371807,0
GaNi3_mp-1184058_primitive_100,0.978554675,0.038230602,0.352726509,0.017028505,0.041851511,-0.625828166,-0.583976655,-0.667679677,0
NiSb3_mp-1106023_primitive_21-1,0.846183102,0.165711849,0.220302817,0.040636794,0.170621704,-0.625880285,-0.45525858,-0.796501989,1.75856E-05
CrNi3_mp-1007923_primitive_2-11,1.100811112,0.059121283,0.474499814,0.024346315,0.06393801,-0.626311298,-0.562373288,-0.690249308,0
NbNi3_mp-999378_primitive_21-1,1.058064082,0.056131028,0.431615441,0.016821977,0.058597536,-0.626448642,-0.567851106,-0.685046178,0
GaNi3_mp-1184058_primitive_212,0.985400027,0.028363696,0.358716296,0.02276177,0.036367533,-0.626683731,-0.590316199,-0.663051264,0
Ga3Ni2_mp-11397_primitive_212,0.923306218,0.051861794,0.296498355,0.01755639,0.054752831,-0.626807863,-0.572055031,-0.681560694,0
Hf3Ni7_mp-27166_primitive_012,1.049753192,0.051717898,0.421353844,0.016144692,0.054179258,-0.628399348,-0.57422009,-0.682578607,0
Ga3Ni2_mp-11397_primitive_101,0.922880843,0.092975473,0.293434507,0.022827005,0.095736674,-0.629446337,-0.533709663,-0.725183011,6.29496E-14
Ni3Ag_mp-1100764_primitive_102,1.074989295,0.068146536,0.445541434,0.024607307,0.072453225,-0.629447861,-0.556994636,-0.701901086,0
Hf2Ni_mp-861_primitive_110,0.923707852,0.057024869,0.294237556,0.02285744,0.061435318,-0.629470296,-0.568034978,-0.690905614,0
GaNi3_mp-1184034_primitive_112,0.987873098,0.02309927,0.35818257,0.01930068,0.030101371,-0.629690528,-0.599589157,-0.659791899,0
HfNi2_mp-30708_primitive_110,1.032977837,0.053455908,0.403085014,0.026230829,0.059544861,-0.629892823,-0.570347962,-0.689437684,0
VNi3_mp-1216314_primitive_102,1,0,0.37,0,0,-0.63,-0.63,-0.63,0
CuNi3_mp-1225694_primitive_1-10,1.046158013,0.089433626,0.415797168,0.015015578,0.090685396,-0.630360845,-0.539675449,-0.721046241,2.33147E-15
Ni4W_mp-30811_primitive_2-21,1.115768459,0.067036359,0.485073684,0.027974965,0.072639329,-0.630694775,-0.558055446,-0.703334104,0
ZrNi_mp-556_primitive_110,0.835104099,0.061708609,0.204372019,0.03039983,0.068790276,-0.63073208,-0.561941804,-0.699522357,0
Hf7Ni10_mp-1198091_primitive_112,0.909173548,0.064184369,0.277687497,0.023017878,0.068186919,-0.631486052,-0.563299132,-0.699672971,0
Ni3Sn_mp-1080147_primitive_211,1.220096672,0.103352663,0.587663895,0.029974723,0.107611602,-0.632432777,-0.524821174,-0.740044379,1.79103E-11
GaNi3_mp-815_primitive_211,0.982738748,0.032817918,0.350173415,0.018205994,0.037529641,-0.632565333,-0.595035692,-0.670094974,0
FeNi3_mp-1007855_primitive_11-1,1.034655041,0.054369429,0.40191769,0.01709094,0.056992412,-0.63273735,-0.575744939,-0.689729762,0
GaNi3_mp-1184058_primitive_001,0.985832471,0.036981807,0.352420686,0.008829985,0.038021345,-0.633411784,-0.59539044,-0.671433129,0
CuNi3_mp-1184054_primitive_101,1.055903986,0.08820483,0.422181948,0.019690621,0.090375951,-0.633722039,-0.543346087,-0.72409799,1.44329E-15
Zr9Ni11_mp-30814_primitive_110,0.894106564,0.068728552,0.260328647,0.024896398,0.073098868,-0.633777916,-0.560679049,-0.706876784,0
Fe2Ni_mp-1077745_primitive_22-1,0.934305599,0.054521958,0.300377727,0.018728337,0.05764889,-0.633927873,-0.576278983,-0.691576763,0
Ga3Ni2_mp-11397_primitive_201,0.936799839,0.085834588,0.30279294,0.019599882,0.08804392,-0.6340069,-0.54596298,-0.722050819,2.22045E-16
CrNi3_mp-1007923_primitive_11-1,1.142965183,0.062325391,0.508852841,0.026730582,0.067815768,-0.634112342,-0.566296574,-0.70192811,0
Ni5Ge3_mp-1428_primitive_21-2,1.18643381,0.07599025,0.552180046,0.027837827,0.08092875,-0.634253764,-0.553325014,-0.715182515,0
Ni4Mo_mp-11507_primitive_210,1.16628527,0.052226781,0.531800131,0.02919007,0.059830568,-0.634485139,-0.574654571,-0.694315707,0
Ni4W_mp-30811_primitive_2-11,1.110513556,0.041645096,0.476005819,0.023546769,0.047841032,-0.634507737,-0.586666705,-0.682348769,0
Ni4Mo_mp-11507_primitive_11-1,1.144682202,0.082283696,0.510103218,0.035013746,0.089423537,-0.634578983,-0.545155447,-0.72400252,6.66134E-16
Ni19Ge12_mp-30082_primitive_201,1.169141942,0.084442132,0.533723654,0.027823544,0.088907948,-0.635418288,-0.54651034,-0.724326237,4.44089E-16
ZnNi3_mp-971804_primitive_1-10,1.153284222,0.063275079,0.517733838,0.014591466,0.06493571,-0.635550384,-0.570614674,-0.700486095,0
Ni5Sb2_mp-2409_primitive_2-10,0.829211891,0.094438552,0.193647058,0.044380879,0.104347029,-0.635564833,-0.531217804,-0.739911862,3.50264E-12
MnNi_mp-1221588_primitive_201,1.098644757,0.073463926,0.462759523,0.02596796,0.077918441,-0.635885234,-0.557966794,-0.713803675,0
Re3Ni_mp-862604_primitive_212,1.092823547,0.046997359,0.456263857,0.014586117,0.049208806,-0.636559691,-0.587350885,-0.685768496,0
Ni19Ge12_mp-30082_primitive_102,1.166423416,0.053816062,0.529330657,0.032837057,0.063043167,-0.637092759,-0.574049592,-0.700135925,0
Ni2Ge_mp-1594_primitive_101,1.194826761,0.112984859,0.55772386,0.033104541,0.117734825,-0.6371029,-0.519368076,-0.754837725,5.61631E-10
Ni19Ge12_mp-30082_primitive_210,1.20239237,0.070796333,0.563901907,0.027842231,0.076074376,-0.638490462,-0.562416087,-0.714564838,0
HfNi_mp-1018056_primitive_1-12,0.997917277,0.031132333,0.359228948,0.019905269,0.036951886,-0.638688329,-0.601736443,-0.675640215,0
Hf3Ni7_mp-27166_primitive_211,1.051538512,0.049590148,0.412272008,0.014006352,0.051530192,-0.639266504,-0.587736312,-0.690796696,0
Fe2Ni_mp-1077745_primitive_21-2,0.939497849,0.061965875,0.299856372,0.015917305,0.063977576,-0.639641477,-0.575663901,-0.703619053,0
Ni4W_mp-30811_primitive_112,1.151050675,0.051578409,0.511133473,0.024356916,0.057040264,-0.639917202,-0.582876939,-0.696957466,0
CrNi3_mp-1007923_primitive_201,1.151795876,0.077875271,0.511752081,0.026711588,0.082329015,-0.640043795,-0.55771478,-0.72237281,0
Ni4W_mp-30811_primitive_210,1.136704808,0.075110144,0.496415198,0.025763304,0.079405803,-0.640289611,-0.560883808,-0.719695413,0
Hf3Ni7_mp-27166_primitive_210,1.056035125,0.037601939,0.415712091,0.014258904,0.0402147,-0.640323034,-0.600108334,-0.680537734,0
Ni4W_mp-30811_primitive_22-1,1.138804817,0.071290062,0.498238803,0.034410627,0.07916037,-0.640566014,-0.561405644,-0.719726384,0
Ni3Sb_mp-976893_primitive_101,1.123630548,0.083564061,0.48299924,0.044317332,0.094588468,-0.640631308,-0.54604284,-0.735219775,1.27676E-14
Ga3Ni2_mp-11397_primitive_111,0.932163256,0.109547931,0.291502355,0.029349925,0.113411496,-0.640660901,-0.527249405,-0.754072397,1.04628E-10
NbNi3_mp-999188_primitive_221,1.070085472,0.054152793,0.429411492,0.016764892,0.056688505,-0.64067398,-0.583985475,-0.697362485,0
CrNi3_mp-1007923_primitive_112,1.148392439,0.072929993,0.507656991,0.03088798,0.079201334,-0.640735447,-0.561534114,-0.719936781,0
ZrNi_mp-556_primitive_1-11,1.130442888,0.103441189,0.489657237,0.027455605,0.107022847,-0.640785651,-0.533762804,-0.747808498,8.20344E-12
Hf2Ni7_mp-1205858_primitive_001,1.053400931,0.047589374,0.41219646,0.023798162,0.053208092,-0.64120447,-0.587996379,-0.694412562,0
NbNi2_mp-1191285_primitive_2-12,1.031708896,0.054533694,0.390395407,0.017999113,0.057427274,-0.641313489,-0.583886215,-0.698740763,0
Fe3Ni_mp-1007862_primitive_212,0.936215088,0.078018341,0.294744475,0.016461575,0.079736096,-0.641470613,-0.561734516,-0.721206709,0
CuNi_mp-1225695_primitive_212,1.061556566,0.068830175,0.419856848,0.01445376,0.070331389,-0.641699718,-0.571368329,-0.712031107,0
Hf2Ni_mp-861_primitive_22-1,0.927792376,0.037223056,0.286036724,0.015208926,0.040210289,-0.641755652,-0.601545363,-0.681965942,0
GaNi_mp-1941_primitive_100,1.083933,0,0.441189,0,0,-0.642744,-0.642744,-0.642744,0
Ni7Ge4_mp-1219818_primitive_212,1.196088165,0.090014776,0.55323188,0.024768065,0.093360147,-0.642856285,-0.549496138,-0.736216432,4.88498E-15
Zr2Ni_mp-328_primitive_110,0.91563203,0.07171527,0.272769043,0.026603998,0.076490866,-0.642862988,-0.566372121,-0.719353854,0
GaNi3_mp-1184058_primitive_101,0.998877817,0.019594945,0.355048417,0.021495674,0.029086524,-0.643829401,-0.614742877,-0.672915925,0
Ni3Sb_mp-672371_primitive_122,1.154605192,0.063683814,0.510721345,0.037653863,0.073982711,-0.643883847,-0.569901136,-0.717866557,0
Zr7Ni10_mp-636525_primitive_210,0.868891385,0.097010566,0.224711765,0.031811024,0.102093052,-0.64417962,-0.542086568,-0.746272672,6.54587E-13
CrNi3_mp-1007923_primitive_111,1.151659656,0.077845825,0.507459985,0.031266236,0.083890107,-0.644199671,-0.560309564,-0.728089778,0
FeNi3_mp-1418_primitive_100,1.039443308,0.029738066,0.39523674,0.016955192,0.034232019,-0.644206569,-0.609974549,-0.678438588,0
CrNi3_mp-1007975_primitive_211,1.157545936,0.047771703,0.513098599,0.028842095,0.055803244,-0.644447337,-0.588644093,-0.700250581,0
Ni4Mo_mp-11507_primitive_101,1.168844855,0.076606356,0.524195993,0.024938118,0.080563288,-0.644648862,-0.564085573,-0.72521215,0
MnNi_mp-1221588_primitive_210,1.112240133,0.104173012,0.467527875,0.028869277,0.108099267,-0.644712257,-0.53661299,-0.752811525,1.013E-11
In3Ni2_mp-21385_primitive_2-12,0.973251128,0.087603144,0.328418516,0.023775604,0.090772188,-0.644832613,-0.554060425,-0.735604801,6.66134E-16
Ni4W_mp-30811_primitive_211,1.129711765,0.089285824,0.484514445,0.026466184,0.093125814,-0.64519732,-0.552071506,-0.738323134,3.44169E-15
Ga5Ni_mp-1095578_primitive_111,1.052827927,0.159651396,0.407620049,0.170267297,0.233408485,-0.645207879,-0.411799394,-0.878616364,0.000944876
CrNi3_mp-1007974_primitive_211,1.129273349,0.064474147,0.484019488,0.02142975,0.067942253,-0.645253861,-0.577311608,-0.713196114,0
HfNi_mp-1018056_primitive_2-21,0.998141831,0.039721695,0.352456518,0.011202102,0.041271057,-0.645685314,-0.604414257,-0.686956371,0
NbNi3_mp-1451_primitive_120,1.066751996,0.037489245,0.420976555,0.014686621,0.040263387,-0.64577544,-0.605512053,-0.686038828,0
Ni4Mo_mp-11507_primitive_2-11,1.147230044,0.067419565,0.501131795,0.025355808,0.072029957,-0.646098249,-0.574068292,-0.718128206,0
Zr2Ni7_mp-2717_primitive_101,1.125380313,0.09764905,0.47918694,0.032227554,0.102829724,-0.646193373,-0.543363649,-0.749023097,8.20011E-13
Ni3Sb_mp-976893_primitive_100,0.906502655,0.078429523,0.260168771,0.041538582,0.088750458,-0.646333884,-0.557583426,-0.735084343,1.11022E-16
HfNi_mp-1018056_primitive_100,1.037191427,0.030655791,0.390452693,0.018648297,0.035882259,-0.646738733,-0.610856475,-0.682620992,0
Ni4Mo_mp-11507_primitive_2-21,1.170373851,0.072955597,0.522550686,0.028556861,0.078345475,-0.647823165,-0.56947769,-0.726168641,0
NbNi2_mp-1191285_primitive_111,1.049642605,0.047495434,0.401778398,0.019184875,0.05122378,-0.647864206,-0.596640426,-0.699087986,0
Hf2Ni7_mp-1205858_primitive_2-1-1,1.058767477,0.046152414,0.410426214,0.012431885,0.047797459,-0.648341262,-0.600543804,-0.696138721,0
ZrNi_mp-556_primitive_2-10,0.968251932,0.057080578,0.319762592,0.026115418,0.062771072,-0.64848934,-0.585718268,-0.711260411,0
CuNi_mp-1184069_primitive_221,1.059226587,0.061985924,0.410222369,0.016417237,0.064123166,-0.649004218,-0.584881052,-0.713127384,0
CrNi3_mp-1007923_primitive_102,1.158986801,0.088836647,0.509223701,0.027403101,0.09296709,-0.6497631,-0.55679601,-0.74273019,2.10942E-15
Ni3Mo_mp-11506_primitive_112,1.2,0,0.55,0,0,-0.65,-0.65,-0.65,0
NiGe2_mp-29900_primitive_100,0.944926196,0.092120102,0.294451618,0.019905683,0.094246217,-0.650474578,-0.556228361,-0.744720795,4.55191E-15
Ni3Sn_mp-1080147_primitive_121,1.222085285,0.108241397,0.570690778,0.040686079,0.115635449,-0.651394507,-0.535759059,-0.767029956,1.26614E-10
CrNi3_mp-1007974_primitive_210,1.169794828,0.080454552,0.518057449,0.033074748,0.086987781,-0.651737379,-0.564749598,-0.738725159,0
HfNi_mp-1018056_primitive_2-12,1.012352845,0.040060786,0.360568075,0.01917603,0.044413812,-0.65178477,-0.607370958,-0.696198582,0
